url	date	content	retweetCount	likeCount	quoteCount
https://twitter.com/gobackto505/status/1501001381821435914	2022-03-07	07/03/2022 - delírio coletivo de que jade é cancelada e está recebendo hater só por ser uma jogadora - e é claro que isso está acontecendo porque ela é mulher e tem uma reação proporcional que TODOS NÓS teríamos ao conviver com um adúltero em série	2	115	2
https://twitter.com/gobackto505/status/1500630619520483328	2022-03-07 00:33:14+00:00	06/03/2022 - bait de café da manhã abriu o colóquio de minúsculas causas trazendo um leque de discussões que vão desde desperdício de comida a expectativas altas de relacionamentos que as mulheres pedintes tem	3	104	1
https://twitter.com/gobackto505/status/1501340874092986368	2022-03-08 23:35:32+00:00	08/03/2022 - a GROSSERIA do perfil Turma da Mônica ao responder seguidora dizendo que não é infantilizada igual as outras marcas e que o perfil é coordenado por adultos   Cardápio xenofóbico é tendência em bares e restaurantes   https://t.co/AocokpJpJY	2	88	0
https://twitter.com/gobackto505/status/1501708016713879553	2022-03-09 23:54:26+00:00	09/03/2022 - a construção da imagem de mocinha de jade só porque foi no café da ana maria com um vestidinho e não vestida como se estivesse indo pra boate	2	110	1
https://twitter.com/gobackto505/status/1502070179710210048	2022-03-10 23:53:32+00:00	10/03/2022 - upgrade por engano em viagem de avião gera discussão sobre a ética do consumidor e roubar empresa  homem saca pobre metafórico pra falar mal de quem ainda quer usar máscara e descobre que PFF2 é um EPI para trabalhadores da construção civil &amp; outros	6	153	3
https://twitter.com/gobackto505/status/1502439932299730946	2022-03-12 00:22:48+00:00	11/03/2022 - urgentinho LGBT espalha pânico ao falar de serial killer que estaria vitimando gays, sem provas e apenas com convicções   criança fala para professora que ela é bonita só não tem namorado porque é chata e demonstra como as crianças estão contaminadas pelo patriarcado	6	114	2
https://twitter.com/gobackto505/status/1502802627050061831	2022-03-13 00:24:01+00:00	12/03/2022 - piadas com psicóloga netafórica ainda deixa internautas bravos como se alguém estivesse os proibindo de criar cenários falsos   perfil questiona usando fake news a idoneidade do concurso que o ex juíz ex ministro ex sérgio fez pra juiz e internautas caem na lorota	6	96	1
https://twitter.com/gobackto505/status/1503173117585379333	2022-03-14 00:56:13+00:00	13/03/2022 - tweet sobre saudade do Brasil feito por alguém que mora na europa vira teste de rorschach de quem tem inveja de quem saiu do Brasil	2	81	1
https://twitter.com/gobackto505/status/1503549691413286918	2022-03-15 01:52:35+00:00	14/03/2022 - em aviso sobre candidíase causada por biquínis de crochê, mulher pede para pararem de jogar hate no produto porque vai atrapalhar as vendas dos artesãos que trabalham com isso   odeio quando colocam funks e outras antiguidades para tocar em festa	3	92	8
https://twitter.com/gobackto505/status/1503921657781661696	2022-03-16 02:30:39+00:00	15/03/2022 - homem fala de internações de pneumopatia por causa de vape e recebe enxurrada de comentários defendendo o produto  "eu uso vape há mais de seis anos e inclusive o meu médico nunca disse que isso me fazia mal"	3	100	2
https://twitter.com/gobackto505/status/1504263813201383437	2022-03-17 01:10:15+00:00	16/03/2022 - apontar nazismo em soldados ucranianos é compactuar com o genocidio que Putin está promovendo   tweet sobre daddy e mommy issues vira sessão de terapia coletiva   sua mãe te expulsou de casa mas continua sendo sua mãe e outros contos de terror	6	98	5
https://twitter.com/gobackto505/status/1504631717205876738	2022-03-18 01:32:10+00:00	17/03/2022 - Natália bebe Bananinha demais, fica transtornada, surta com colegas de confinamento e a Clínica de Psiquiatria do Twitter realiza o diagnóstico preciso de todos os transtornos dela. Pensou diagnóstico? Pensou twitter	16	156	2
https://twitter.com/gobackto505/status/1504983169354940418	2022-03-19 00:48:43+00:00	18/03/2022 - não monogâmicos continuam escalando a montanha da loucura cada vez mais alto pra justificar ofender estranhos na web, o campeão de hoje foi resumir o dia como “monogâmicos tuitando sobre não monogâmicos como racistas tuitariam sobre negros há alguns anos”	9	152	4
https://twitter.com/gobackto505/status/1505326407391584256	2022-03-19 23:32:37+00:00	19/03/2022 - PELO AMOR DE DEUS não dê mais banho no seu gato assim, é evidente o estresse e desconforto dele no vídeo   a carne de pessoas vítimas de morte natural poderia muito bem ser utilizada para o consumo	10	140	9
https://twitter.com/gobackto505/status/1505710889164591104	2022-03-21 01:00:25+00:00	20/03/2022 - “ninguém merece a carga absurda de ser filho único” gera debate se é errado ou não usar filho como consórcio de asilo, quem acha certo manda os outros fazer terapia e ainda diz que quem acha errado é a favor do abandono de idosos em casas de repouso	12	170	12
